tic,predicted_return,trade_date
GR,0.032326311,20010601
GWW,0.028628756,20010601
ITT,0.029168392,20010601
JH,0.03377194,20010601
NL,0.052612169,20010601
PH,0.029235927,20010601
RHI,0.038733551,20010601
RSG,0.036499733,20010601
SWK,0.031632142,20010601
BBY,0.066499546,20010601
CCTYQ,0.112246081,20010601
DDS,0.063755592,20010601
DISH,0.068940999,20010601
DJ,0.070266103,20010601
DTV.2,0.059675025,20010601
F,0.054061368,20010601
GHC,0.044833292,20010601
GOSHA,0.050633233,20010601
GPS,0.04950746,20010601
GT,0.047771528,20010601
HD,0.044155658,20010601
HDLM,0.055747121,20010601
HTMXQ,0.06382296,20010601
JCP,0.087671927,20010601
LUB,0.048263671,20010601
MGM,0.062214459,20010601
OMC,0.045497036,20010601
RCL,0.094183047,20010601
RL,0.058969567,20010601
SPLS,0.055192459,20010601
TEN,0.07788206,20010601
TWX,0.042140811,20010601
ABS.1,0.030209423,20010601
ACV.1,0.032009479,20010601
AVP,0.095710814,20010601
CCE,0.063284986,20010601
CPB,0.089433948,20010601
EL,0.034464381,20010601
HSH,0.029584239,20010601
KR,0.030694242,20010601
PBG,0.03273005,20010601
WFM,0.03713653,20010601
ABC,0.067062953,20010601
AET,0.069423372,20010601
ALGN,0.104016967,20010601
ALXN,0.107843268,20010601
CAH,0.058783967,20010601
CMX.1,0.105174281,20010601
CVH,0.061235202,20010601
DVA,0.055810363,20010601
ENDP,0.064426242,20010601
FSH.2,0.085898633,20010601
HOLX,0.065059176,20010601
HUM,0.06239096,20010601
INCY,0.066574653,20010601
MCK,0.060994058,20010601
TMO,0.058921658,20010601
WLP.1,0.058175401,20010601
AJG,0.042486614,20010601
BRK.B,0.130049518,20010601
CNA,0.046541328,20010601
ETFC,0.065993198,20010601
FII,0.043768374,20010601
FMCC,0.073269678,20010601
HBAN,0.041454918,20010601
HIG,0.043236233,20010601
JP.1,0.052413809,20010601
L,0.044159722,20010601
LEHMQ,0.040851704,20010601
LNC,0.046435887,20010601
MCO,0.085430722,20010601
NCC,0.040851704,20010601
SOTR,0.0441414,20010601
WAMUQ,0.049395971,20010601
XL,0.040902191,20010601
AABA,0.152090289,20010601
AKAM,0.150817408,20010601
AMCC,0.190627767,20010601
BRCM,0.153494174,20010601
BVSN,0.131616565,20010601
EBAY,0.145406396,20010601
ETS,0.172311814,20010601
GTW,0.123080223,20010601
LLTC,0.155729631,20010601
MERQ,0.135457883,20010601
MFE,0.122720878,20010601
MSFT,0.142789594,20010601
PAYX,0.119219253,20010601
PMCS,0.123238652,20010601
QCOM,0.142789594,20010601
QLGC,0.179398682,20010601
QRVO,0.18139088,20010601
RHT,0.14424356,20010601
SNDK,0.129167581,20010601
VIAV,0.193183372,20010601
VRSN,0.197733063,20010601
VRTS.1,0.164228538,20010601
CTL,0.074492674,20010601
NXTL,0.088908803,20010601
PCS.1,0.109425365,20010601
ENRNQ,0.118110915,20010601
ES,0.031923899,20010601
GAS.2,0.06033924,20010601
GPU.,0.037586221,20010601
LNT,0.038934663,20010601
NMK,0.041128749,20010601
STR,0.027270492,20010601
AIV,0.04941402,20010601
AMT,0.206761005,20010601
CCI,0.163076197,20010601
EQIX,0.27400625,20010601
IRM,0.086858581,20010601
PCH,0.182505919,20010601
SBAC,0.155322975,20010601
CAM,0.042406655,20010904
DNR,0.056595986,20010904
DO,0.059868408,20010904
EP,0.040792951,20010904
ESV,0.042142247,20010904
FTI.1,0.044889549,20010904
MDR,0.045421309,20010904
NOV,0.048891741,20010904
SLB,0.040652744,20010904
ARG,0.032516598,20010904
CCK,0.10152267,20010904
ECO.2,0.029707727,20010904
GRA,0.029846178,20010904
LPX,0.044484021,20010904
MON,0.050833223,20010904
NEU,0.057062806,20010904
OI,0.03381102,20010904
PD,0.04586258,20010904
SHW,0.032709519,20010904
WRK,0.051251027,20010904
AOS,0.085467235,20010904
CHRW,0.066603346,20010904
CMI,0.057018991,20010904
CNW,0.103811324,20010904
CSX,0.045745956,20010904
CTAS,0.084761651,20010904
DNB,0.046808186,20010904
EXPD,0.053123435,20010904
FAST,0.109949959,20010904
FWLT,0.067362503,20010904
GR,0.055864036,20010904
LMT,0.042525384,20010904
NL,0.063105519,20010904
NOC,0.061824241,20010904
PWR,0.048264916,20010904
RHI,0.096519957,20010904
RTN,0.066827239,20010904
USG,0.078111735,20010904
AN,0.036939007,20010904
ANF,0.040321615,20010904
ATGE,0.036642676,20010904
BBY,0.04034495,20010904
BSET,0.037264593,20010904
CCTYQ,0.038251329,20010904
DJ,0.041142064,20010904
DRI,0.041808205,20010904
FDO,0.037843718,20010904
HDLM,0.039942925,20010904
KMX,0.042268093,20010904
LB,0.038631177,20010904
LUB,0.038441462,20010904
MAR,0.039725098,20010904
NYT,0.042885417,20010904
ODP,0.03906106,20010904
PCLN,0.039179984,20010904
RYAN,0.040019642,20010904
SKY,0.040084732,20010904
TGT,0.037188655,20010904
TJX,0.039888009,20010904
WEN.2,0.0385039,20010904
YUM,0.036975024,20010904
ACV.1,0.031923227,20010904
AVP,0.133807156,20010904
CCE,0.041149309,20010904
CPB,0.051205969,20010904
EL,0.037531849,20010904
GAPTQ,0.028702899,20010904
HSH,0.037535626,20010904
KR,0.028367101,20010904
MNST,0.037226399,20010904
PBG,0.032433007,20010904
TAP,0.034477764,20010904
AET,0.065481135,20010904
ALGN,0.098565247,20010904
ALXN,0.162640424,20010904
AMGN,0.063900763,20010904
BEV,0.062605918,20010904
CEPH,0.083617568,20010904
CERN,0.063088576,20010904
CMX.1,0.087319779,20010904
DNA,0.06573929,20010904
DVA,0.063108367,20010904
EW,0.065545762,20010904
FSH.2,0.089477356,20010904
HOLX,0.063304742,20010904
INCY,0.076017769,20010904
TMO,0.070756505,20010904
VRTX,0.065225457,20010904
ACAS,0.051389508,20010904
BLK,0.045160781,20010904
BSC.1,0.05392312,20010904
C,0.044175969,20010904
CBH.1,0.044801572,20010904
CMA,0.043547183,20010904
FBF,0.047300655,20010904
FMCC,0.058046248,20010904
FNMA,0.05445579,20010904
GS,0.050091406,20010904
LEHMQ,0.053333202,20010904
LNC,0.043220858,20010904
MCO,0.077664021,20010904
MS,0.052345004,20010904
MTG,0.0554686,20010904
NAVI,0.049396995,20010904
PVN,0.044808185,20010904
STT,0.04579803,20010904
ADCT,0.154386919,20010904
AKAM,0.165528071,20010904
AMCC,0.253973133,20010904
BRCM,0.150101958,20010904
CIEN,0.142141307,20010904
CNXT.1,0.160358336,20010904
COMS,0.142501909,20010904
EA,0.1739076,20010904
EBAY,0.157611571,20010904
LLTC,0.181638012,20010904
PMCS,0.203436896,20010904
QCOM,0.197835605,20010904
QLGC,0.158577851,20010904
QRVO,0.248897271,20010904
RHT,0.150101958,20010904
SAPE,0.147082709,20010904
SUNEQ,0.180148953,20010904
SWKS,0.204022773,20010904
VIAV,0.150101958,20010904
VRSN,0.144205647,20010904
VRTS.1,0.13948266,20010904
VTSS,0.173535031,20010904
LVLT,0.10501954,20010904
Q.2,0.11876042,20010904
T.2,0.093459987,20010904
AYE,0.021561406,20010904
ES,0.026633387,20010904
ETR,0.024809664,20010904
NI,0.027894776,20010904
NMK,0.03338352,20010904
POM,0.036827966,20010904
WEC,0.024308784,20010904
AMT,0.182992545,20010904
CCI,0.15264036,20010904
EQIX,0.266017295,20010904
GGP,0.104913278,20010904
KIM,0.049225371,20010904
PCH,0.07801434,20010904
SBAC,0.180311408,20010904
APA,0.124931999,20011203
CAM,0.092713559,20011203
DNR,0.149005846,20011203
NC,0.111132601,20011203
NFX,0.087680544,20011203
NOV,0.131841805,20011203
RIG,0.072739539,20011203
RRC,0.144484476,20011203
WLB,0.102027442,20011203
XTO,0.065779789,20011203
AL.1,0.023731147,20011203
ALB,0.027635544,20011203
CCK,0.077844044,20011203
GP.1,0.067486962,20011203
GRA,0.06401204,20011203
IP,0.045649067,20011203
LPX,0.02767809,20011203
PD,0.025612687,20011203
VMC,0.02697439,20011203
WRK,0.03832555,20011203
ALK,0.093552255,20011203
AME,0.048866958,20011203
BA,0.057476308,20011203
CBE,0.04595612,20011203
CHRW,0.091344276,20011203
EME,0.052392464,20011203
EXPD,0.068531054,20011203
FAST,0.044707039,20011203
GR,0.072215755,20011203
JCI,0.062259478,20011203
MAS,0.052675665,20011203
NL,0.09270405,20011203
PCP,0.065797715,20011203
PWR,0.077331882,20011203
TKR,0.091918845,20011203
TXT,0.068639679,20011203
USG,0.09961747,20011203
UTX,0.050138805,20011203
AN,0.032751572,20011203
ATGE,0.032884795,20011203
BBY,0.032716266,20011203
BWA,0.031424215,20011203
CCTYQ,0.031643946,20011203
DJ,0.059401356,20011203
DRI,0.038716722,20011203
F,0.03250313,20011203
GOSHA,0.051682914,20011203
HD,0.033488439,20011203
HRB,0.037314882,20011203
KMX,0.044642114,20011203
LB,0.032176831,20011203
MAR,0.035296498,20011203
MHK,0.032381227,20011203
ODP,0.032656768,20011203
OMX,0.031633743,20011203
PCLN,0.046606329,20011203
ROST,0.0316772,20011203
RYAN,0.036703941,20011203
SBUX,0.03283906,20011203
SKY,0.038237583,20011203
TJX,0.034255004,20011203
WEN.2,0.035377631,20011203
ACV.1,0.034678093,20011203
AVP,0.152534504,20011203
CCE,0.045493101,20011203
EL,0.044412502,20011203
GIS,0.142629707,20011203
GMCR,0.03524786,20011203
HSH,0.03471376,20011203
K,0.032415218,20011203
MNST,0.03996423,20011203
PBG,0.03716126,20011203
RAD,0.228823483,20011203
ABC,0.059406936,20011203
AET,0.05742891,20011203
ALGN,0.094783212,20011203
ALXN,0.130088978,20011203
BEV,0.066791074,20011203
CEPH,0.068178224,20011203
CMX.1,0.088142733,20011203
DVA,0.063329587,20011203
ENDP,0.074166431,20011203
HCR,0.059411664,20011203
HOLX,0.061800523,20011203
INCY,0.069972012,20011203
MCK,0.057738791,20011203
PKI,0.056522506,20011203
THC,0.057283036,20011203
TMO,0.067857346,20011203
UHS,0.057491781,20011203
ACAS,0.055755615,20011203
BRK.B,0.091488356,20011203
CB,0.055755615,20011203
CB.1,0.058951004,20011203
CFC.3,0.051113303,20011203
CNA,0.058951004,20011203
ETFC,0.055755615,20011203
FMCC,0.051113303,20011203
GDW,0.051113303,20011203
HIG,0.062324099,20011203
KEY,0.051113303,20011203
LUK,0.055755615,20011203
MCO,0.061667428,20011203
MTG,0.051113303,20011203
NAVI,0.055755615,20011203
PVN,0.084919872,20011203
RE,0.055755615,20011203
SAF,0.055755615,20011203
SPC.2,0.055755615,20011203
WAMUQ,0.051113303,20011203
WB.3,0.055755615,20011203
WLTW,0.055755615,20011203
XL,0.055755615,20011203
AABA,0.098836491,20011203
AAPL,0.09120087,20011203
ANSS,0.088588318,20011203
CIEN,0.104001426,20011203
CMVT,0.107023181,20011203
CTSH,0.097925489,20011203
FFIV,0.100595481,20011203
GTW,0.105564047,20011203
JNPR,0.093238675,20011203
LLTC,0.143614125,20011203
NVDA,0.096433721,20011203
QCOM,0.123104788,20011203
QLGC,0.150362702,20011203
QRVO,0.138578821,20011203
RATL,0.090157331,20011203
SANM,0.090002102,20011203
SAPE,0.115280955,20011203
SEBL,0.088131792,20011203
SFA.1,0.089427386,20011203
SNDK,0.090239606,20011203
SWKS,0.136226458,20011203
TLAB,0.103325456,20011203
AT.2,0.036245338,20011203
T,0.034373534,20011203
VZ,0.034373534,20011203
AYE,0.031091258,20011203
ES,0.034210989,20011203
ETR,0.030255063,20011203
NI,0.03131833,20011203
PCG,0.035847642,20011203
POM,0.041811044,20011203
SCG,0.031231837,20011203
AMT,0.090245429,20011203
CCI,0.067255021,20011203
EQIX,0.107328285,20011203
IRM,0.042071614,20011203
PCH,0.0425741,20011203
SBAC,0.065021856,20011203
WY,0.023982122,20011203
COP,0.042217114,20020301
CVX,0.044241472,20020301
DNR,0.053695287,20020301
EQT,0.088181267,20020301
FTI.1,0.048864706,20020301
MDR,0.039314764,20020301
MEE,0.041013963,20020301
NC,0.087257856,20020301
NOV,0.035766198,20020301
OKE,0.102106689,20020301
ALB,0.018574964,20020301
ARG,0.021089857,20020301
CCK,0.026319511,20020301
GRA,0.057005771,20020301
MWV,0.018511741,20020301
SEE,0.019763038,20020301
SHW,0.018976416,20020301
TIE,0.029693278,20020301
WRK,0.018593953,20020301
X,0.050626933,20020301
AW,0.103697325,20020301
BCO,0.03765043,20020301
CBE,0.047099917,20020301
CHRW,0.040203716,20020301
CNW,0.108908649,20020301
DNB,0.059109375,20020301
EME,0.06242865,20020301
EXPD,0.051930723,20020301
FDX,0.028108897,20020301
JBHT,0.079513479,20020301
JEC,0.038984522,20020301
LLL,0.04932099,20020301
MZIAQ,0.031706413,20020301
NOC,0.045031509,20020301
PWR,0.076801541,20020301
TYC,0.033794343,20020301
UPS,0.031975052,20020301
USG,0.098476809,20020301
AM.1,0.061842574,20020301
BBY,0.055303895,20020301
CAL,0.110196372,20020301
CCTYQ,0.074298448,20020301
DJ,0.150369128,20020301
F,0.120903415,20020301
FL,0.053440404,20020301
FLTWQ,0.053341939,20020301
HAS,0.055757651,20020301
HDLM,0.092733753,20020301
HTMXQ,0.13541221,20020301
IPG,0.054778783,20020301
KATE,0.071197019,20020301
MYG.1,0.057133107,20020301
ODP,0.086714904,20020301
OMX,0.050453517,20020301
RBK,0.057991276,20020301
RL,0.061487212,20020301
RML.1,0.076177531,20020301
ROST,0.066236992,20020301
SBUX,0.085805328,20020301
TEN,0.061051865,20020301
TSCO,0.058172723,20020301
YUM,0.111484909,20020301
ABS.1,0.086955942,20020301
BF.B,0.054425995,20020301
GMCR,0.06265528,20020301
KR,0.074755877,20020301
MO,0.064635365,20020301
RAI,0.098873987,20020301
STZ,0.053847892,20020301
SWY,0.076374021,20020301
TAP,0.044119366,20020301
TSN,0.057503501,20020301
WMT,0.088595812,20020301
ABC,0.060559156,20020301
AET,0.06266146,20020301
ALGN,0.083251552,20020301
ALXN,0.076663483,20020301
BEV,0.091405834,20020301
CEPH,0.069316281,20020301
CMX.1,0.080778963,20020301
DVA,0.061627794,20020301
HCR,0.060926221,20020301
HOLX,0.057762548,20020301
ILMN,0.058996868,20020301
INCY,0.109683613,20020301
LIFE.3,0.076297112,20020301
PKI,0.061184856,20020301
UHS,0.074657379,20020301
VRTX,0.060603861,20020301
XRAY,0.062343938,20020301
BSC.1,0.059041132,20020301
CFC.3,0.063168919,20020301
CNA,0.084778579,20020301
EOP,0.047422279,20020301
FHN,0.050113615,20020301
HBAN,0.0516699,20020301
JPM,0.089412377,20020301
L,0.047894809,20020301
LNC,0.056277226,20020301
MEL.3,0.070766046,20020301
MET,0.09148065,20020301
MS,0.050573618,20020301
PCL,0.052856191,20020301
PNC,0.080367777,20020301
PVN,0.046279625,20020301
SCHW,0.090541732,20020301
SPGI,0.068034371,20020301
WAMUQ,0.067455305,20020301
XL,0.054102868,20020301
AABA,0.166662559,20020301
ADCT,0.165942985,20020301
AKAM,0.104181144,20020301
BMC,0.13004533,20020301
BVSN,0.123973926,20020301
COMS,0.122291731,20020301
GLW,0.132462426,20020301
HRS,0.100714432,20020301
LU,0.123219712,20020301
MOLX,0.105463035,20020301
MXIM,0.106703382,20020301
NOVL,0.133847363,20020301
NVDA,0.144903048,20020301
PALM,0.122337965,20020301
PMCS,0.106279593,20020301
PTC,0.121484338,20020301
PWER,0.117374988,20020301
QLGC,0.215994533,20020301
SBL.2,0.113450423,20020301
SEBL,0.131506881,20020301
SWKS,0.198727794,20020301
AT.2,0.028455595,20020301
AWE.2,0.028455595,20020301
BLS,0.028455595,20020301
LVLT,0.049167731,20020301
NXTL,0.049167731,20020301
T.2,0.028455595,20020301
EIX,0.072509616,20020301
ES,0.030599521,20020301
ETR,0.090654183,20020301
LNT,0.028361012,20020301
POM,0.04202893,20020301
PPL,0.029365292,20020301
AMT,0.046810457,20020301
EQIX,0.057541673,20020301
IRM,0.043813304,20020301
PCH,0.056707115,20020301
SBAC,0.057091691,20020301
WY,0.055889669,20020301
DVN,0.037404067,20020603
EP,0.075965383,20020603
FTI.1,0.034196806,20020603
HAL,0.040753201,20020603
MDR,0.075677739,20020603
MEE,0.044550794,20020603
OKE,0.058050152,20020603
RRC,0.036972943,20020603
SUN.1,0.340616924,20020603
VLO,0.105395064,20020603
ALB,0.017498558,20020603
ARG,0.016938179,20020603
DWDP,0.01669361,20020603
ECO.2,0.031602824,20020603
GRA,0.048466616,20020603
INCLF,0.025144926,20020603
MON,0.016065151,20020603
OI,0.017810266,20020603
WOR,0.016896607,20020603
WRK,0.016274643,20020603
AME,0.023515592,20020603
AOS,0.062231967,20020603
AW,0.15065344,20020603
BCO,0.026165606,20020603
BGG,0.060588828,20020603
CHRW,0.028824646,20020603
CMI,0.034707036,20020603
EXPD,0.033949817,20020603
FAST,0.067917814,20020603
JEC,0.070428005,20020603
PCP,0.045405834,20020603
RSG,0.035577985,20020603
SRCL,0.029752697,20020603
TKR,0.025624944,20020603
TNB,0.035900762,20020603
TT.2,0.031829741,20020603
USG,0.081106473,20020603
UTX,0.026359382,20020603
AN,0.035520032,20020603
ANF,0.043976944,20020603
BBY,0.039767364,20020603
CCTYQ,0.036653895,20020603
DJ,0.070771622,20020603
DRI,0.037654838,20020603
FDO,0.034780619,20020603
GOSHA,0.037165658,20020603
IPG,0.035843575,20020603
KMX,0.040098903,20020603
LB,0.035591741,20020603
LUB,0.037075269,20020603
MAR,0.039987188,20020603
MYG.1,0.039838935,20020603
ODP,0.037348146,20020603
PCLN,0.042595522,20020603
PETM,0.036972777,20020603
ROST,0.035058571,20020603
RYAN,0.03789299,20020603
SKY,0.039746877,20020603
SPLS,0.034649985,20020603
TJX,0.039974456,20020603
WEN.2,0.036415328,20020603
YUM,0.052086465,20020603
AVP,0.164499386,20020603
CCE,0.034271229,20020603
CPB,1.640595185,20020603
DF,0.033712236,20020603
EL,0.03888852,20020603
GAPTQ,0.029890229,20020603
GMCR,0.029653953,20020603
MNST,0.035112481,20020603
PBG,0.031489107,20020603
RAI,0.061887407,20020603
A,0.062372053,20020603
AET,0.065530695,20020603
ALGN,0.079845758,20020603
ALXN,0.145686944,20020603
AMGN,0.054571354,20020603
BEV,0.068801255,20020603
CEPH,0.118937149,20020603
CMX.1,0.073899633,20020603
DVA,0.056402773,20020603
ILMN,0.095881831,20020603
INCY,0.075429728,20020603
LIFE.3,0.063718836,20020603
MEDI,0.122792548,20020603
PKI,0.063613372,20020603
REGN,0.07973688,20020603
VRTX,0.071403795,20020603
XRAY,0.055308437,20020603
BRK.B,0.076943399,20020603
BSC.1,0.052488618,20020603
CB,0.04895723,20020603
CFC.3,0.052384944,20020603
CNA,0.057325221,20020603
FII,0.05822437,20020603
FMCC,0.047780043,20020603
HIG,0.050784302,20020603
JP.1,0.047252913,20020603
L,0.04895723,20020603
LEHMQ,0.047780043,20020603
MCO,0.054572253,20020603
MET,0.052657047,20020603
MS,0.047780043,20020603
NAVI,0.051207757,20020603
PFG,0.047252913,20020603
PGR,0.052384944,20020603
PRU,0.049125659,20020603
WAMUQ,0.047676369,20020603
ADCT,0.117743061,20020603
ADSK,0.104504439,20020603
ANDW,0.095675913,20020603
BVSN,0.212633158,20020603
CNXT.1,0.122684005,20020603
CPWR.1,0.145050303,20020603
EA,0.100696829,20020603
EBAY,0.102699494,20020603
GLW,0.106412708,20020603
HPQ,0.101639146,20020603
HRS,0.107406561,20020603
INGR.,0.102533022,20020603
KLAC,0.107353788,20020603
LLTC,0.162326805,20020603
LU,0.097757417,20020603
MOLX,0.169483709,20020603
MWW,0.156244405,20020603
NRTLQ,0.118158058,20020603
PSFT.,0.101991405,20020603
QLGC,0.227512644,20020603
QRVO,0.099043559,20020603
TLAB,0.124693371,20020603
AWE.2,0.073879352,20020603
LVLT,0.082882748,20020603
NXTL,0.111768107,20020603
CMS,0.02673898,20020603
ES,0.030913282,20020603
ETR,0.026137178,20020603
LNT,0.030840999,20020603
POM,0.035460465,20020603
SCG,0.066951074,20020603
WEC,0.038504764,20020603
AIV,0.017523721,20020603
AMT,0.050021495,20020603
ARE,0.017523721,20020603
AVB,0.017523721,20020603
BXP,0.017523721,20020603
DDR,0.017523721,20020603
DRE,0.017523721,20020603
EQIX,0.059465821,20020603
EQR,0.017523721,20020603
ESS,0.017523721,20020603
FRT,0.017523721,20020603
GGP,0.017523721,20020603
HCN,0.017523721,20020603
HCP,0.017523721,20020603
HST,0.028181863,20020603
IRM,0.017523721,20020603
KIM,0.017523721,20020603
MAA,0.017523721,20020603
MAC,0.017523721,20020603
O,0.017523721,20020603
PSA,0.017523721,20020603
REG,0.017523721,20020603
SLG,0.017523721,20020603
SPG,0.017523721,20020603
UDR,0.017523721,20020603
VNO,0.017523721,20020603
VTR,0.088926273,20020603
APC,0.048069172,20020903
CHK,0.079642382,20020903
DNR,0.051218097,20020903
EOG,0.05675233,20020903
EP,0.05975841,20020903
FTI.1,0.064118247,20020903
KMG.1,0.068769062,20020903
MDR,0.150193356,20020903
MEE,0.049778179,20020903
NBL,0.081814969,20020903
ARG,0.012652159,20020903
EC.2,0.013467035,20020903
GRA,0.090286166,20020903
MLM,0.016659606,20020903
MON,0.014955941,20020903
NUE,0.013511755,20020903
PKG,0.012272462,20020903
PTV,0.013461429,20020903
SEE,0.017390477,20020903
VMC,0.011441167,20020903
WRK,0.015720951,20020903
AOS,0.045023988,20020903
AW,0.135011845,20020903
CBE,0.050337074,20020903
CHRW,0.088851952,20020903
CMI,0.058806793,20020903
COL,0.066452562,20020903
CR,0.065451125,20020903
EFX,0.077775503,20020903
EXPD,0.075025905,20020903
FAST,0.101802203,20020903
GR,0.081839526,20020903
MZIAQ,0.078272519,20020903
NSI.1,0.067043882,20020903
PNR,0.056627898,20020903
PWR,0.183414503,20020903
R,0.050249923,20020903
TT.2,0.083162151,20020903
USG,0.057572626,20020903
AN,0.054005394,20020903
BBBY,0.073010336,20020903
BIG,0.056266162,20020903
CAL,0.065605774,20020903
CHRS.1,0.079366016,20020903
DISH,0.070903161,20020903
DJ,0.061853202,20020903
F,0.060301258,20020903
FL,0.064455738,20020903
GCO,0.098805567,20020903
GT,0.112697294,20020903
HDLM,0.078466363,20020903
HTMXQ,0.213376953,20020903
KATE,0.074940807,20020903
KMX,0.070348527,20020903
LUB,0.064981929,20020903
NFLX,0.05481286,20020903
ODP,0.054254917,20020903
ORLY,0.053382158,20020903
RBK,0.056584263,20020903
RCL,0.090026026,20020903
RYAN,0.080636469,20020903
SBUX,0.064772415,20020903
TJX,0.084172625,20020903
CCE,0.079432756,20020903
HSH,0.086187751,20020903
KMB,0.069990077,20020903
KR,0.076111485,20020903
MO,0.066900509,20020903
PBG,0.07251154,20020903
RAI,0.137042662,20020903
SWY,0.066461551,20020903
SYY,0.086412131,20020903
TAP,0.065840143,20020903
WWY,0.086953077,20020903
A,0.061290314,20020903
ABC,0.054087552,20020903
ALGN,0.079576955,20020903
ALXN,0.389590074,20020903
BEV,0.065610309,20020903
CEPH,0.065013747,20020903
CMX.1,0.068624698,20020903
